Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
trimble_zephyr_antenna_for_mapping_gis,Trimble Zephyr Antenna for Mapping & GIS,"<p>	<strong>Dual frequency GPS antenna for high-accuracy applications with the GeoXH™ handhelds and ProXH™ receiver</strong></p><p>	Trimble's Zephyr™ external L1/L2 GPS antenna contains advanced technology for extremely low multipath, outstanding low elevation satellite tracking, and sub-millimeter phase center accuracy. Use the Zephyr antenna together with a GeoXH handheld or GPS Pathfinder ® ProXH receiver for high-accuracy mapping and GIS data collection.</p><p>	The Zephyr antenna can be mounted on a range pole, along with the GeoXH handheld or the ProXH receiver and field computer, to give you a convenient all-on-the pole solution.</p><p>	<strong>Key features:</strong></p><ul>	<li>		Achieve decimeter (10 cm / 4 inch) accuracy with a GeoExplorer</li>
</ul>",Trimble,Equipment,"Esale, GPS Systems, Rental, Trimble",true,Title,Default Title,,,,,'51483,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1776.jpg?v=1592515885,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rae_systemtoxirae_pro_pid,RAE SystemToxiRAE Pro PID,"<p>	The ToxiRAE Pro PID is the world's smallest wireless volatile organic compounds (VOC) monitor. The ToxiRAE Pro PID takes worker protection to the next level by providing safety professionals wireless access to real-time instrument readings and alarm status from any location for better visibility and faster response. Featuring RAE Systems' next-generation PID sensor, the ToxiRAE Pro PID can promptly detect and accurately monitor over 300 VOCs. With an onboard library of 190 correction factors, the ToxiRAE Pro PID can be programmed to automatically read in concentrations of the specified compound.</p><p>	  </p><p style='""""' color:='""""' font-size:='""""' line-height:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""'>	Key Features</p><ul style='""""' list-style-type:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""' padding-left:='""""'>	<li margin:='""""' padding:='""""' style='""""'>		Wireless access to real-time instrument readings and alarm status from any location</li>	<li margin:='""""' padding:='""""' style='""""'>		Unmistakable five-way local and remote wireless notification of alarm conditions</li>	<li margin:='""""' padding:='""""' style='""""'>		Reliable, rugged, and intrinsically safe</li>	<li margin:='""""' padding:='""""' style='""""'>		Largest display in its class</li>	<li margin:='""""' padding:='""""' style='""""'>		Continuous datalogging</li>	<li margin:='""""' padding:='""""' style='""""'>		Fully automated bump testing and calibration with AutoRAE 2</li>	<li margin:='""""' padding:='""""' style='""""'>		User-replaceable sensor, filter, fan, and Lithium-ion battery</li>
</ul><p style='""""' color:='""""' font-size:='""""' line-height:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""'>	Applications</p><p>	Industrial hygiene and safety</p><ul style='""""' list-style-type:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""' padding-left:='""""'>	<li margin:='""""' padding:='""""' style='""""'>		Oil and gas</li>	<li margin:='""""' padding:='""""' style='""""'>		Chemical plants</li>	<li margin:='""""' padding:='""""' style='""""'>		Pharmaceutical plants</li>	<li margin:='""""' padding:='""""' style='""""'>		Government health, safety, security, and environmental agencies</li>	<li margin:='""""' padding:='""""' style='""""'>		Hazardous materials teams, first responders</li>
</ul><p>	Environmental applications</p><ul style='""""' list-style-type:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""' padding-left:='""""'>	<li margin:='""""' padding:='""""' style='""""'>		Environmental consulting</li>	<li margin:='""""' padding:='""""' style='""""'>		Soil remediation</li>
</ul>",RAE Systems,Equipment,"Esale, Rental, VOC Detectors (PIDs & FIDs)",true,Title,Default Title,,,,,'55487,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1774.jpg?v=1592515883,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rae_system_toxirae_pro_lel,RAE System ToxiRAE Pro LEL,"<p>	The ToxiRAE Pro LEL is the world's first wireless personal combustible gas monitor. The ToxiRAE Pro LEL takes worker protection to the next level by providing safety professionals wireless access to real-time instrument readings and alarm status from any location for better visibility and faster response. The ToxiRAE Pro LEL promptly detects and accurately monitors explosives and combustibles in concentrations from 0 to 100% of the lower explosive limit (LEL). With an onboard library of 34 correction factors, the ToxiRAE Pro LEL can be programmed to automatically read in % LEL of the specified compound.</p><p>	  </p><p style='""""' color:='""""' font-size:='""""' line-height:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""'>	Key Features</p><ul style='""""' list-style-type:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""' padding-left:='""""'>	<li margin:='""""' padding:='""""' style='""""'>		Wireless access to real-time instrument readings and alarm status from any location</li>	<li margin:='""""' padding:='""""' style='""""'>		Unmistakable five-way local and remote wireless notification of alarm conditions</li>	<li margin:='""""' padding:='""""' style='""""'>		34 built-in LEL correction factors</li>	<li margin:='""""' padding:='""""' style='""""'>		Largest display in its class</li>	<li margin:='""""' padding:='""""' style='""""'>		Reliable, rugged, and intrinsically safe</li>	<li margin:='""""' padding:='""""' style='""""'>		Continuous datalogging</li>	<li margin:='""""' padding:='""""' style='""""'>		Easy to use</li>
</ul><p style='""""' color:='""""' font-size:='""""' line-height:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""'>	Applications</p><ul style='""""' list-style-type:='""""' margin-bottom:='""""' margin-left:='""""' margin-right:='""""' margin-top:='""""' padding-left:='""""'>	<li margin:='""""' padding:='""""' style='""""'>		Construction</li>	<li margin:='""""' padding:='""""' style='""""'>		Foundries</li>	<li margin:='""""' padding:='""""' style='""""'>		Steel Mills</li>	<li margin:='""""' padding:='""""' style='""""'>		Oil and Gas</li>	<li margin:='""""' padding:='""""' style='""""'>		Pharmaceutical</li>	<li margin:='""""' padding:='""""' style='""""'>		Utilities</li>	<li margin:='""""' padding:='""""' style='""""'>		Water and Wastewater</li>	<li margin:='""""' padding:='""""' style='""""'>		Welding/Hot Work</li>
</ul>",RAE Systems,Equipment,"Esale, Rental, VOC Detectors (PIDs & FIDs)",true,Title,Default Title,,,,,'55916,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1773.jpg?v=1592515882,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rae_system_toxirae_pro,RAE System ToxiRAE Pro,"<p> The ToxiRAE Pro is the world's first wireless personal monitor for toxic gases and oxygen. The ToxiRAE Pro takes worker protection to the next level by providing safety professionals wireless access to real-time instrument readings and alarm status from any location for better visibility and faster response. The ToxiRAE Pro can detect a broad range of gases""”from carbon monoxide, hydrogen sulfide, and oxygen to ammonia, chlorine, and phosgene. The ToxiRAE Pro's intelligent interchangeable sensors store calibration data, so if you need to monitor one gas one day and another gas the next, swapping the sensors in your ToxiRAE Pro is all it takes.</p><p></p><p>   </p><p></p><p> Key Features</p><p></p><ul>
<li>
</li>
<li> Wireless access to real-time instrument readings and alarm status from any location</li>
<li>
</li>
<li> Unmistakable five-way local and remote wireless notification of alarm conditions</li>
<li>
</li>
<li> Intelligent sensors store calibration data, so they can be swapped in the field</li>
<li>
</li>
<li> Largest display in its class</li>
<li>
</li>
<li> Reliable, rugged, and intrinsically safe</li>
<li>
</li>
<li> Continuous datalogging</li>
<li>
</li>
<li> Easy to use</li>
<li>
</li>
</ul><p></p><p> Applications</p><p></p><ul>
<li>
</li>
<li> Agriculture</li>
<li>
</li>
<li> Chemical</li>
<li>
</li>
<li> Fire service/HazMat</li>
<li>
</li>
<li> Food and beverage</li>
<li>
</li>
<li> Oil and gas</li>
<li>
</li>
<li> Pharmaceutical</li>
<li>
</li>
<li> Pulp and paper</li>
<li>
</li>
<li> Steel manufacturing</li>
<li>
</li>
<li> Water and wastewater industries</li>
<li>
</li>
</ul><p></p>",RAE Systems,Equipment,"Esale, Rental, VOC Detectors (PIDs & FIDs)",true,Title,Default Title,,,,,'54992,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1772.jpg?v=1592515881,1,,false,,,,,,,,,,,,,,,,,lb,,,active
solinst_model_107_tlc_meter,Solinst Model 107 TLC Meter,"<p>	The TLC Meter is ideal for profiling conductivity and temperature in wells and open water. It displays accurate measurements of conductivity and temperature on a convenient LCD display that rotates for ease of reading.</p><p>	Water level and probe depth measurements are read off the accurate Solinst flat-tape marked every 1/100 ft or each millimeter.</p><div>	<strong>Conductivity Made Easy</strong>
</div><ul>	<li>		Accuracy is to the greater of 30</li>
</ul>",Solinst,Equipment,"Esale, Rental, Water Level Meters",true,Title,Default Title,,,,,'61149,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1765.jpg?v=1592515880,1,,false,,,,,,,,,,,,,,,,,lb,,,active
solinst_model_102_water_level_meter,Solinst Model 102 Water Level Meter,"<p>	The Solinst Model 102 Water Level Meter has been designed for measuring groundwater levels, especially in small diameter tubes and piezometers. The cable has a heavy duty jacket and stainless steel inner conductor for strength.</p><p>	For situations where highly accurate measurements or speed of reading is more important the Model 101 Flat Tape Water Level Meter is also available.</p><h3>	Operating Principles</h3><p>	The Model 102 Water Level Meter uses a 9V battery and a small diameter probe on narrow coaxial cable.</p><p>	When the probe enters water the electrical circuit is completed, sending a signal back to the reel where a light and clearly audible buzzer are activated.</p><p>	The water level is then determined by reading the cable at the top of the borehole, casing or tube and by accounting for the distance from the point of measurement to the nearest marking on the cable.</p><h3>	Features</h3><ul>	<li>		<strong>Narrow</strong> - 1/4'' (6 mm) probe excellent for use in 3/8'' ID (10 mm) flexible tubing</li>	<li>		<strong>Low Cost</strong> - Fewer markings allow a lower cost. For closer markings see Model 101.</li>	<li>		<strong>Long Life</strong>		<ul>			<li>				- Rugged, free-standing reel</li>			<li>				- Strong, flexible coaxial cable</li>			<li>				- Replacement probes, cables and parts</li>		</ul>	</li>	<li>		<strong>Optional</strong> - Carrying bag with shoulder strap</li>
</ul>",Solinst,Equipment,"Esale, Rental, Water Level Meters",true,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1764.jpg?v=1592515879,1,,false,,,,,,,,,,,,,,,,,lb,,,active
skc_pcxr8_sampling_pump,SKC PCXR8 Sampling Pump,"<h3><span style=""color: #ff2a00;""><strong>Coronavirus / COVID-19 FEATURED ITEM</strong></span></h3>
<h3>Constant flow air sample pump with a wide flow range</h3>
<p>Accurate air volumes without the need for frequent sample pump adjustments, smooth airflow for high flow (750 to 5000 ml/min), pulseless for low flow (5 to 500 ml/min). Low flow air sampling applications require the optional Adjustable Low Flow Holder (Cat. No. 224-26 series)</p>
<h3>Automatic fault features</h3>
<p>Ensure integrity of results with shutdown on low battery, restricted flow, and excess back pressure; all with time-retention</p>
<h3>Backpressure compensation to 40 inches of water</h3>
<p>Automatically corrects to maintain a constant flow</p>
<h3>Built-in low flow pressure regulator at no extra cost</h3>
<p>For low flow air sampling at 5 to 500 ml/min (requires the 224-26 series Adjustable Low Flow Holder accessory)</p>
<h3>Multi-tube low flow air sampling capability</h3>
<p>Built-in pressure regulator allows up to 4 tubes to be run simultaneously; reduces time in the field; uses fewer pumps</p>
<h3>Small and compact air sampling pump</h3>
<p>Measures only 5.1 x 4.7 x 1.9 inches (13 x 11.9 x 4.8 cm) and weighs 34 oz (964 gm)</p>
<h3>Built-in rotameter and particulate trap</h3>
<p>Provides a visible check of pump flow rate during air sampling; the filter assembly with see-through housing and trap protects the pump from debris and reduces maintenance requirements</p>
<h3>Long-life NiCad battery</h3>
<p>Provides a minimum of 8 hours of continuous use per charge; battery charge test ensures pump lasts an entire shift</p>
<h3>Large easy-to-read LCD</h3>
<p>Displays battery status, total sample time, delayed start, sample period, sample over, program setup, hold, and fault</p>
<h3>Easy keyboard programming and control</h3>
<p>Convenient program setup and display readout; interrupt/hold button permits shutdown for breaks, lunch, or to recheck the air sample pump; programmable for delayed start time, intermittent sampling, extended sampling up to 7 days, timed shutdown, and repeatability</p>
<h3>Ultra-quiet operation</h3>
<p>Designed for on worker applications; quiet enough for indoor air quality investigations</p>
<h3>Heavy-duty RFI/EMI-shielded case</h3>
<ul>
<li>Protects from interference from 27 through 1000 MHz</li>
<li>impact-resistant</li>
<li>CE-approved</li>
</ul>
<h3>Intrinsically safe, UL listed</h3>
<ul>
<li>Class I groups A, B, C, D;</li>
<li>Class II Groups E, F, G;</li>
<li>Class III;</li>
<li>Temperature Code T3C.</li>
</ul>",SKC,Equipment,"Air Sampling Pumps, Coronavirus, COVID Equipment Rentals, COVID Equipment Sales, COVID-19, Esale, Rental",true,Title,Default Title,,,,,'51329,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1159.jpg?v=1592515877,1,,false,,,,,,,,,,,,,,,,,lb,,,active
sensidyne_piston_hand_pump,Sensidyne Piston Hand Pump,"<h3>	The Essentials</h3><p>	Safety, precision, ease, speed, and durability are the gas detection system essentials required by health and safety professionals. The streamlined Sensidyne pump provides these essentials and more...</p><ul>	<li>		Single-stroke operation brings timesaving ease of use to gas detection.</li>	<li>		A slender ergonomically designed, sure-grip shape; lightweight, and corrosion-resistant.</li>	<li>		Piston-type volumetric pump assures accuracy every time.</li>	<li>		Fail-safe handle lock in two positions (50 ml or 100 ml) which virtually eliminates incomplete samples that can occur with squeeze-type pumps when they are not fully collapsed.</li>	<li>		Flow finish indicator.</li>	<li>		High precision direct reading detector tubes for nearly 300 substances.</li>	<li>		Clear indication of concentration level of the substance being measured is shown by the length of the stain on the glass tube. The measurement is precisely recorded for direct reading on a single calibration scale.</li>	<li>		No laboratory turnaround time, no power requirement, and no user calibration needed.</li>	<li>		Ease and simplicity of use saves training time (training video available), sampling time, and provides a more accurate analysis.</li>	<li>		A lifetime warranty, thus ensuring years of dependable, trouble-free operation.</li>	<li>		No other system offers the Sensidyne pump's combination of superior features and benefits.</li>
</ul><h3>	Principles of Operation</h3><p>	Each detector tube contains a reagent that is specifically sensitive to a particular vapor or gas.</p><p>	These reagents are on fine-grain silica gel, activated alumina or other absorbing media (depending upon application requirements), inside a constant inner diameter, hermetically sealed glass tube.</p><p>	Most Sensidyne detector tubes are the</p>",Pine Environmental,Equipment,"Air Sampling Pumps, Esale, Hand Pumps, Rental",true,Title,Default Title,,,,,'61262,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1763.jpg?v=1592515876,1,,false,,,,,,,,,,,,,,,,,lb,,,active
solinst_model_408m_micro_double_valve_pump,"Solinst Model 408M Micro Double Valve Pump 5/8"" x 1'","<p>The Micro Double Valve Pump (Micro DVP) has a remarkably small and flexible design. It is a pneumatic pump similar to a Bladder Pump, but using coaxial FEP ® tubing, rather than an FEP bladder to give high-quality samples. It is small enough to fit in 3/4'' (19.05 mm) tubing and all channels of the Solinst Model 403 CMT Systems, as its diameter is only 5/8'' (14.875 mm). The unique combination of flexibility and size makes the pump easy to transport and install in a variety of applications.</p>
<p>The Micro DVP is ideal for low flow sampling and narrow down-hole applications. Flow rates of 20 to 150 ml/min, are obtained, with very small associated purge volumes from within the narrow applications. The Micro DVP is durable and easy to operate using the pre-sets and fine tubing capabilities built into the Solinst Model 466 Electronic Control Unit.</p>
<ul></ul>",Solinst,Equipment,"Esale, Rental, Submersible Pumps & Controllers",true,Title,Default Title,,,,,'51889,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1768.jpg?v=1592515875,1,,false,,,,,,,,,,,,,,,,,lb,,,active
solinst_dataloggers_-_rainlogger_model_3002,Solinst Dataloggers - Rainlogger Model 3002,"<p>	The Rainlogger is a data logger designed to count the tips of a standard tipping-bucket rain gauge with a reed switch output. Compact and waterproof, this durable field unit offers long-term reliability with a battery that lasts up to 10 years.</p><p>	The rainfall level per user-defined sampling period, and a fiveminute maximum rainfall are logged in non-volatile memory, which holds up to 40,000 sets of readings. Linear sampling can be set from 5 minutes to 99 hours.</p><h3>	Advantages</h3><ul>	<li>		Add rainfall data to your Levelogger network</li>	<li>		Compatible with Solinst Telemetry Systems</li>	<li>		Memory up to 40,000 time stamped readings</li>	<li>		10 year battery</li>	<li>		Waterproof, low maintenance design</li>	<li>		Designed to be used with most tipping buckets</li>
</ul><h3>	Applications</h3><ul>	<li>		Measuring local precipitation</li>	<li>		Determining peak rainfall events</li>	<li>		Stormwater management</li>	<li>		Remote monitoring of watersheds</li>	<li>		Ideal for correlating precipitation events to:		<ul>			<li>				Groundwater and surface water data</li>			<li>				Watershed and drainage basin studies</li>			<li>				Agricultural and forestry studies</li>		</ul>	</li>
</ul>",Solinst,Equipment,"M3discont, Water Level Meters, Water Quality Monitoring",false,Title,Default Title,,,,,'54733,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1762.jpg?v=1592515873,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rae_systems_raelink3,RAE Systems RAELink3,"<p>	RAELink3 modem allows integration of many RAE Systems gas and radiation monitors, and select third-party devices into an AreaRAE wireless detection system. Monitors linked with a RAELink3 modem can communicate sensor data and GPS coordinates to a command center's PC running ProRAE Remote Software up to 2 miles away. Bluetooth connectivity simplifies use with handheld monitors, while a user-friendly display and interface simplify configuration and status checking of the RAELink3.</p><ul>	<li>		View and track sensors and responders downrange</li>	<li>		Deploy quickly and easily</li>	<li>		Merge multiple detection technologies on one viewing platform</li>	<li>		Interface with other agencies</li>
</ul><h3>	Key Features:</h3><br><h3>	Integrated</h3><ul>	<li>		GPS equipped for tracking and viewing of sensors and first responders on a local mapping area</li>	<li>		Bluetooth equipped for wireless connection option to monitors</li>	<li>		Long range radio to transmit system information up to 2 miles in urban setting</li>
</ul><h3>	Versatile</h3><ul>	<li>		Easily configure in the field to interface with other AreaRAE systems</li>	<li>		Programmable from Host modem, to Repeater, to Remote modem as needed</li>	<li>		Configurable for a variety of monitors and detection technologies</li>
</ul><h3>	Easy to Use</h3><ul>	<li>		Backlit display with intuitive interface</li>	<li>		Radio strength indicator on LCD</li>
</ul><h3>	Durable</h3><ul>	<li>		Weatherproof</li>	<li>		Shock resistant</li>	<li>		Up to 18 hours run time on single charge</li>
</ul><h3>	Applications</h3><ul>	<li>		Incident Response</li>	<li>		Venue Protection</li>	<li>		Industrial Safety</li>	<li>		Perimeter Monitoring</li>	<li>		Confined Space Entry</li>
</ul>",RAE Systems,Equipment,"Esale, Multi-Gas Monitors with PID, Rental",true,Title,Default Title,,,,,'55057,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1761.jpg?v=1592515872,1,,false,,,,,,,,,,,,,,,,,lb,,,active
trimble_hurricane_antenna,Trimble Hurricane Antenna,"<p>	<strong>High quality GPS antenna for use in difficult GPS environments</strong></p><p>	The Hurricane Antenna is a high quality GPS antenna for GeoExplorer ® series handhelds and GPS Pathfinder ® Pro series receivers that is resistant to signal interference and multipath. Ideal for all mapping applications, it is especially useful in difficult environments such as under canopy and in urban canyons.</p><p>	The Hurricane antenna can be mounted on a backpack or range pole to raise it above the body. This minimizes interference and the blocking of signals, resulting in a higher yield of positions and the best possible performance.</p><p>	<strong>Key features:</strong></p><ul>	<li>		Optimized for best accuracy in difficult environments</li>	<li>		Integrated groundplane for rejecting multipath signals</li>	<li>		Integrated screw thread allows for easy mounting onto a backpack or range pole, or onto a vehicle with a magnetic mount</li>
</ul>",Trimble,Equipment,"Esale, GPS Systems, Rental, Trimble",true,Title,Default Title,,,,,'51482,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1775.jpg?v=1592515871,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rae_systems_piston_hand_pump_lp-1200,RAE Systems Piston Hand Pump LP-1200,"<h3>	FEATURES</h3><ul>	<li>		Simple operation - all personnel can operate with ease</li>	<li>		On the spot, quick, direct measurement</li>	<li>		No calibration - ready for immediate use</li>	<li>		No chemical reagents to prepare or calibration cylinders to purchase and dispose</li>	<li>		No power requirement</li>	<li>		Very portable and light weight for difficult measurement situations</li>	<li>		Minimal maintenance</li>	<li>		Reproducible and accurate</li>	<li>		Low cost, economical</li>
</ul><h3>	Pump</h3><ul>	<li>		Precision, hand operated, piston pump. Constant, accurate 100 ml volume achieved with string-less design. Achieves extremely dependable, consistent and accurate results</li>	<li>		Locking handle, graduated shaft with red line indicator for 50 ml and 100 ml volumes</li>	<li>		Stroke counter for simplified multiple stroke applications</li>	<li>		Robust, corrosive resistant, aluminum construction. Light weight</li>	<li>		High purity, finely ground material coated with chemical reagents to provide well defined color change. Clear end point to make reading concentrations simple and accurate</li>	<li>		Outer surface etched with details of detection gas formula, standard sample volume required, arrow indicating gas flow and accurate graduated scale to easily read the gas concentration</li>	<li>		No special tools needed Simple tube break-off and disposal system</li>
</ul>",Pine Environmental,Equipment,"Air Sampling Pumps, Esale, Hand Pumps, Rental",true,Title,Default Title,,,,,'51377,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1760.jpg?v=1592515870,1,,false,,,,,,,,,,,,,,,,,lb,,,active
questemp_ii_datalogging_personal_heat_stress_monitor,QUESTemp II Datalogging Personal Heat Stress Monitor,"<p>	The QUESTemp II is an easy-to-use personal heat stress indicator that monitors an individualÃ¢â‚¬™s body temperature for indications of the onset of heat stress. The QUESTempÃ‚ ° II is intended to be a part of a well-managed heat stress safety program. It is an alerting device that warns the user that their personal body temperature has risen above the """"safe"""" level and that action should be taken to allow the body to cool.</p><p>	The QUESTempÃ‚ ° II consists of a belt or pocket worn device with a thin, flexible cable leading up to a small earmold that contains the sensor and a small speaker for an audio alert. The sensing device protrudes from the earmold and a disposable E.A.R.Ã‚ ® foam earplug slides over the sensor providing a comfortable vehicle for inserting and maintaining the sensor. The speaker and earmold remain just outside of the ear to completely avoid any possible damage or injury to the ear canal.</p><p>	Like the datalogging QUESTempÃ‚ ° 34 and 36 area monitors, the QUESTempÃ‚ ° II interfaces with QuestSuite Professional software for fast and convenient data storage, retrieval, analysis, reporting and charting. Using QuestSuite Professional in conjunction with QUESTempÃ‚ ° Series personal and area monitors enables powerful correlations to be developed between environmental conditions, physical activity, clothing types and real physiological impact on an individualized basis.</p><h3>	QUESTemp II Technical Specifications</h3><h4>	Accuracy:</h4><p>	The QUESTEMPÃ‚ ºII temperature sensor has an electronic accuracy of better than +/-0.1Ã‚ ºC over the temperature range of 32Ã‚ ºC to 40Ã‚ ºC. (Body temperature range.)</p><h4>	Battery Life:</h4><p>	Using one 9-volt ALKALINE (type NEDA 1604A) battery, the QUESTEMPÃ‚ ºII, under normal usage, should last approximately 60 hours. It will also continue to operate for a minimum of 8 hours after the LOW BATTery indicator first comes on.<br>	A 3 volt lithium battery is used as backup power for the real-time clock and the memory.</p><h4>	Working Temperature Range:</h4><p>	The unit itself has an operating temperature range of 0Ã‚ ºC to 70Ã‚ ºC.</p><h4>	Storage:</h4><p>	If the unit is to be stored for prolonged periods, the battery should be removed.</p><h4>	Operating Humidity:</h4><p>	Operate between 0% - 95% humidity (non-condensing).</p><h4>	Size:</h4><p>	2.5 x 5.1 x 1.0 inches (64 x 130 x 25mm)</p><h4>	Weight:</h4><p>	Housing: 10 ounces (283 grams)<br>	Ear Sensor Assembly: 0.15 ounces (4.2 grams)</p><h4>	Construction:</h4><p>	The electronics are housed in a rugged cast aluminum case.<br>	The earmold is constructed from an FDA approved GEON.</p>",Pine Environmental,Equipment,"Esale, Health &amp; Safety, Heat Stress Monitors, Rental",true,Title,Default Title,,,,,'51427,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1759.jpg?v=1592515868,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_the_edge_eg5_type_2,Quest Edge 5 (Type 2),"<p>The Quest Edge 5 model is a cable-free personal noise dosimeter with Intrinsic Safety approvals from MSHA, SIRA (ATEX), CSA (US and Canada), and Simtars (IECEx) for use in potentially hazardous environments such as mines, petrochemical sites, and manufacturing facilities. The Edge 5 noise dosimeter offers users a lighter, more ergonomic method to monitor noise levels with its compact contoured design, advanced feature set, and intrinsic safety certification.</p>
<div id='""""'>
<h3></h3>
</div>",Pine Environmental,Equipment,"Esale, Rental, Sound Level Meters",true,Title,Default Title,,,,,'51419,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/51419-Quest-Edge-5-Noise-Dosimeter_0005492a-770d-479d-a888-7bcde625e256.jpg?v=1592515867,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_the_edge_eg5_type_2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/51419-Quest-Edge-5-app.jpg?v=1592515867,2,,,,,,,,,,,,,,,,,,,,,,
quest_model_2700_impulse_sound_level_meter,Quest Model 2700 Impulse Sound Level Meter,"<p>The Quest 1700 (Type 1) and 2700 (Type 2) Impulse Sound Level Meters are the base models within our Advanced Series of meters.</p>
<p>These meters are designed to provide you with a measurement of Sound Pressure Level (SPL) and maximum SPL for a variety of combinations of user-selected response time constants, frequency weightings, measurement ranges, and optional octave band filter settings.</p>",Pine Environmental,Equipment,"Esale, Rental, Sound Level Meters",true,Title,Default Title,,,,,'51391,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0037/6635/3966/products/51391-Quest-2700-Impulse-Sound-Level-Meter_85a136b5-8efd-492a-8ccd-33bc27dd87d4.png?v=1592515864,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rae_system_toxirae_pgm-35_gas_monitor,RAE System ToxiRAE PGM-35 Gas Monitor,"<p>	Features factory preset and user programmable alarms, STEL, TWA and Peak information for specific toxic gases.</p><p>	<b>Ranges</b>:</p><ul>	<li>		0- 30 % O<sub>2</sub>
</li>	<li>		0- 1500 ppm CO</li>	<li>		0.2 to 50 ppm Cl<sub>2</sub>
</li>	<li>		0.2 to 10 ppm CLO<sub>2</sub>
</li>	<li>		0 to 10 ppm O<sub>3</sub>
</li>	<li>		0 to 10 ppm PH<sub>3</sub>
</li>	<li>		0 to 1999 ppm H<sub>2</sub>
</li>	<li>		0.2 to 30 ppm HCL</li>	<li>		0 to 500 ppm H<sub>2</sub>S</li>	<li>		0.2 to 150 ppm HCN</li>	<li>		0.2 to 150 ppm NO<sub>2</sub>
</li>	<li>		0.2 to 150 ppm SO<sub>2</sub>
</li>	<li>		0 to 1000 ppm NO</li>
</ul>",RAE Systems,Equipment,"Esale, Rental, Single Gas Monitors",true,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0037/6635/3966/products/1771.jpg?v=1592515861,1,,false,,,,,,,,,,,,,,,,,lb,,,active
