Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
global_water_wq770_turbidity_meter,Global Water WQ770 Turbidity Meter,"<h3>	Turbidity Sensor</h3><p>	Global Water's Turbidity Sensor is a highly accurate submersible instrument for in-situ environmental or process monitoring. Applications include: water quality testing and management, river monitoring, stream measurement, reservoir water quality testing, groundwater testing, water and wastewater treatment, and effluent and industrial control.</p><p>	In accordance with USEPA Method 180.1 for turbidity measurement, the Turbidity Sensor is a 90 degree scatter nephelometer. The sensor directs a focused beam into the monitored water. The light beam reflects off particles in the water, and the resultant light intensity is measured by a photodetector positioned at 90 degrees to the light beam. The detected light intensity is directly proportional to the turbidity of the water. The turbidity sensor utilizes a second light detector to correct for light intensity variations, color changes, and minor lens fouling.</p><h3>	Turbidity Meter</h3><p>	The Global Water Turbidity Meter combines the turbidity sensor (described above) with a handheld meter that has a six digit LED screen, 4-button control panel, and an internal 9V battery. The handheld portable water meter can be used for enivronmental or process sites that do not require permanent monitoring. The meter will display readings directly in either nephelometric turbidity units (NTU) or parts per million (PPM). The meter also includes an automatic shutoff feature to conserve battery power.</p>",Pine Environmental,Equipment,"Esale, Rental, Turbidity Meters",true,Title,Default Title,,,,,'55486,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/Global-Water-WQ770-Turbidity-meter-Geneq-512x512.jpg?v=1609882427,1,,false,,,,,,,,,,,,,,,,,lb,,,active
ysi_30_salinity_conductivity_temperature_instrument,"YSI 30 Salinity, Conductivity, Temperature Instrument","<p>	The YSI Salinity, Conductivity and Temperature Instrument is ready to use when you turn it on. A large, backlit display shows temperature along with conductivity, temperature-compensated conductivity, or salinity. In addition, the YSI 30 lets you set the reference temperature and the temperature coefficient if you're measuring temperature-compensated conductivity. The YSI 30 allows for user calibration for highest accuracy. Built-in storage chamber protects the probe when not in use.</p><p>	The YSI 30M, which stores up to 50 data sets, is also available. The 100 foot cable instrument is automatically a Model 30M when purchased!</p><h3>	Features</h3><ul>	<li>		Weighted probe sinks easily</li>	<li>		Autoranging enables fast, convenient conductivity measurement</li>	<li>		Automatic function check verifies that the system is working properly</li>	<li>		Cables are available in 10, 25, 50 and 100 foot lengths ( 3, 7.6, 15.2 and 30.4 m)</li>	<li>		Meets IP-65 water tightness requirements</li>	<li>		YSI 30M is CE compliant</li>
</ul>",Pine Environmental,Equipment,"Esale, Rental, Water Quality Meters",true,Title,Default Title,,,,,'51642,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1783.jpg?v=1594742016,1,,false,,,,,,,,,,,,,,,,,lb,,,active
ysi_55_do_meter,YSI 55 DO Meter,"<p>Field-proven, the YSI 55 DO Instrument measures dissolved oxygen in mg/L or percent saturation.  Offering push-button calibration with a built-in calibration chamber, direct salinity, and altitude compensation, the YSI 55 provides simultaneous readings of oxygen and temperature. </p>
<p>Dissolved oxygen readings are automatically compensated for temperature. </p>
<p>Also available is the YSI 55D with a detachable cable.</p>
<h3>Features</h3>
<ul>
<li>Probe is weighted for quick sinking</li>
<li>Large, easy-to-read back-lit display</li>
<li>Cables are available in 12, 25, or 50 feet lengths (3.7, 7.6 and 15.2m)</li>
<li>Meets IP-65 water tightness requirements</li>
<li>Low-battery indicator on the display</li>
<li>CE compliant version available</li>
</ul>",YSI,Equipment,"Esale, Rental, Turbidity Meters, Water Quality Meters, Water Quality Monitoring",true,Title,Default Title,,,,,'51639,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/YSI-55-Dissolved-Oxygen-Meter-600x600.jpg?v=1600963842,1,,false,,,,,,,,,,,,,,,,,lb,,,active
ysi_6820_multiparameter_instrument,YSI 6820 Multiparameter Instrument,"<p>	A cost-effective sampling system with 14-parameter reporting capability, the YSI 6820 is ideal for profiling and spot-checking in lakes, rivers, wetlands, wells, estuaries, and coastal waters. The YSI 6820 measures nine parameters simultaneously, including dissolved oxygen, using the YSI Rapid PulseTM stirring-independent sensor and turbidity or chlorophyll, using a sensor with a self-cleaning feature for long deployments, or a standard sensor for simple sampling. Even though the YSI 6820 is small in size it is designed to sink without additional weight.</p><p>	RS-232 and SDI-12 are standard; the YSI 6820 easily interfaces with a YSI 6200 Data Acquisition System, many other data collection platforms for long-term deployment, or a YSI 650 Multiparameter Display System for sampling.</p><p>	All YSI 6-Series sondes can be used with YSI EcoWatch for Windows software. EcoWatch is communication and data processing software that is fast and easy-to-use. See the whole picture with a single program, obtain statistics easily, merge data files, and run large studies.</p><h3>	FEATURES</h3><ul>	<li>		Ideal for sampling</li>	<li>		Easy connection to the YSI 650 Handheld Multiparameter Display System or YSI 6200 Data Collection Platform</li>	<li>		Field-replaceable probes</li>	<li>		CE compliant Retrieve data on-site or remotely via radio, phone or satellite</li>
</ul>",YSI,Equipment,"Esale, Rental, Water Quality Meters",true,Title,Default Title,,,,,'51679,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1786.jpg?v=1594742009,1,,false,,,,,,,,,,,,,,,,,lb,,,active
generac_gp_series_5500_watt_generator,Generac GP Series 5500 Watt Generator,"<p>	<strong><span clear:='""""' display:='""""' id='""""' margin-bottom:='""""' margin-top:='""""' style='""""'>The GP 5500 is the perfect solution for  tailgating, camping, power tool use""”even emergency backup power.</span></strong></p><p>	<strong><font color='""""'>NEW!</font> Compact design</strong> provides unparalleled power-to-weight ratio.</p><p>	<strong><font color='""""'>NEW!</font> Covered, circuit breaker protected outlets</strong> provide added protection from the environment and rugged working conditions.</p><p>	<strong>Low oil shutdown</strong> prevents engine damage.</p><p>	<strong>Low-tone mufflers</strong> for quiet operation.</p><p>	<strong>Fuel gauge incorporated</strong> for at a glance fuel monitoring.</p><p>	<strong>Hour meter</strong> to track maintenance intervals.</p><p>	<strong>Ergonomic fold-down locking handle</strong> makes transport and storage easy.</p>",Pine Environmental,Equipment,"Esale, Generators & Power Supplies, Rental",true,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1160.jpg?v=1609960831,1,,false,,,,,,,,,,,,,,,,,lb,,,active
generac_gp_series_5500_watt_generator,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/generac-feat-controlpanel-lg.jpg?v=1609960832,2,,,,,,,,,,,,,,,,,,,,,,
envisionn_landfill_gas_analyzer1,Envision Landfill Gas Analyzer,"<p>	The Envision Landfill Gas Analyzer, from Elkins Earthworks, LLC, is an affordable, gas meter built for taking accurate gas measurements.   The ruggedized design and internal heaters built for cold weather applications provides the user with an instrument that can be used in almost any environment.   The Envision gas meter utilizes Infrared technology to measure CH4 and CO2.   The Envision also measures O2 by the use of an internal electrochemical cell.   The unit also houses five pressure sensors so that the user may measure accurately the gas pressures with the collection well.</p>",Envision,Equipment,"Esale, Landfill Gas Meters, Rental",true,Title,Default Title,,,,,'51154,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1788.jpg?v=1564637430,1,,false,,,,,,,,,,,,,,,,,lb,,,active
galaxy_automated_test_system1,Galaxy Automated Test System,"<p>	The Galaxy Automated Test System is an easy-to-use, versatile and durable calibration and test system that uses the latest technology to provide simple, reliable performance in a design that withstands the harshest of environments.</p><p>	The Galaxy Test System has versions available for the Solaris Multigas Detector, Orion Multigas Detector, Sirius Multigas Detector, ALTAIR Single-gas Detector and ALTAIR Pro Single-gas Detector.</p><h3>	Applications</h3><ul>	<li>		Agriculture</li>	<li>		Automotive</li>	<li>		Chemical</li>	<li>		Construction</li>	<li>		Domestic Preparedness</li>	<li>		Electric Utility</li>	<li>		Fire Fighting</li>	<li>		Gas Detection</li>	<li>		General Industry</li>	<li>		Hazardous Materials</li>	<li>		HVAC</li>	<li>		Indoor Air Quality</li>	<li>		Manufacturing</li>	<li>		Mining</li>	<li>		Oil and Gas</li>	<li>		Paper &amp; Pulp</li>	<li>		Telecommunications</li>	<li>		Water/Wastewater</li>	<li>		Welding</li>
</ul>",MSA,Equipment,"Esale, Rental, Test & Calibration Equipment",true,Title,Default Title,,,,,'55072,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1789.jpg?v=1564637438,1,,false,,,,,,,,,,,,,,,,,lb,,,active
sirius_multigas_detector1,MSA Sirius Multi-Gas Detector,"<p>	Provides users outstanding multifunctional capabilities by integrating a high-performance PID (photoionization detector) sensor into a four-gas detector. Users are able to simultaneously monitor for volatile organic compounds (VOCs) with low vapor pressures while measuring for combustible, toxic and oxygen-deficient atmospheres within one reliable, easy-to-use, durable unit.</p><h3>	Approvals &amp; Standards</h3><p>	UL, CSA, ATEX</p><h3>	Applications</h3><ul>	<li>		Chemical</li>	<li>		Clan Labs</li>	<li>		Domestic Preparedness</li>	<li>		Fire Fighting</li>	<li>		Gas Detection</li>	<li>		General Industry</li>	<li>		Hazardous Materials</li>	<li>		Oil and Gas</li>	<li>		Spray Painting</li>	<li>		Telecommunications</li>	<li>		Water/Wastewater</li>
</ul>",MSA,Equipment,"Combustible Gas Indicator, Esale, Rental",true,Title,Default Title,,,,,'51286,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1790.jpg?v=1564637447,1,,false,,,,,,,,,,,,,,,,,lb,,,active
mfe_manually_operated_mark_iii_tank_floor_scanner,MFE Manually Operated Mark III Tank Floor Scanner,"<p>	Our new Manually Operated Mark III Tank Floor Scanner comes with an improved magnetic bridge, allowing for higher sensitivity for inspection though coated storage tank floors and increased plate thickness capabilities. The new Mark III also introduces a rugged touch screen Panasonic Toughbook. The Toughbook displays the digital volume loss signals in real time and allows the operator to adjust the gain and set the alarm quickly and easily. The manually operated Mark III Tank Floor Scanner can be upgraded to a Stop-on-Defect unit with the addition of a few interchangeable components.Our new Manually Operated Mark III Tank Floor Scanner comes with an improved magnetic bridge, allowing for higher sensitivity for inspection though coated storage tank floors and increased plate thickness capabilities. The new Mark III also introduces a rugged touch screen Panasonic Toughbook. The Toughbook displays the digital volume loss signals in real time and allows the operator to adjust the gain and set the alarm quickly and easily. The manually operated Mark III Tank Floor Scanner can be upgraded to a Stop-on-Defect unit with the addition of a few interchangeable components.</p>",MFE,Equipment,"Esale, Rental, Tank Floor Scanners",true,Title,Default Title,,,,,'54798,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/MFE-Enterprises_Mark3-e1553026541198.jpg?v=1609964498,1,,false,,,,,,,,,,,,,,,,,lb,,,active
mfe_manually_operated_mark_iii_tank_floor_scanner,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1161.jpg?v=1609964498,2,,,,,,,,,,,,,,,,,,,,,,
wireless_vantage_pro_with_standard_radiation_shield1,Davis Vantage Pro 2 with Standard Radiation Shield Wireless Weather Station,"<p>	A wireless weather station with a versatile sensor suite that combines our rain collector, temperature and humidity sensors and anemometer into one package. You can customize your Vantage Pro2 by adding consoles or the special-purpose options. Available in both wireless and cabled versions. First and only weather station in its class to use frequency hopping spread spectrum radio technology to transmit weather data wirelessly up to 1,000 ft (300 m).</p><p>	  </p>",Davis,Equipment,"Dust & Particulate Analyzers, Esale, GPS, Rental, Survey, Temperature & Humidity Meters, Weather Stations",true,Title,Default Title,,,,,'51502,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1163.jpg?v=1594742287,1,,false,,,,,,,,,,,,,,,,,lb,,,active
generac_ix_series_800_watt_generator,Generac iX Series 800 Watt Generator,"<p>	Generac's iX Series inverter technology takes the raw power produced by the generator and passes it through a special electronic microprocessor to provide clean and stable power, safe for computers and other sensitive electronic devices.</p><p>	<strong>800  watts</strong> of clean power to safely power sensitive electronics</p><p>	<strong>Electronic circuit breakers</strong> protect against overloads</p><p>	<strong>Low oil shutdown</strong> protection prevents engine from damage</p><p>	<strong>FlexPower™</strong> to save fuel and reduce noise</p><p>	<strong>Super compact</strong> and quiet</p><p>	<strong>Control</strong> Panel Indicator Lights</p><p>	<strong>Run time</strong> at 50% load for 3.6 hours</p>",Pine Environmental,Equipment,"Esale, Generators & Power Supplies, Power Generators, Rental",true,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1166.jpg?v=1594742270,1,,false,,,,,,,,,,,,,,,,,lb,,,active
generac_ix_series_2000_watt_generator,Generac iX Series 2000 Watt Generator,"<p>	Generac's iX Series inverter technology takes the raw power produced by the generator and passes it through a special electronic microprocessor to provide clean and stable power, safe for computers and other sensitive electronic devices.</p><p>	<strong>2000 watts</strong> of clean power to safely power sensitive electronics</p><p>	<strong>Electronic circuit breakers</strong> protect against overload</p><p>	<strong>Low oil shutdown</strong> protection prevent engine from damage</p><p>	<strong>FlexPower™</strong> to save fuel and reduce noise</p><p>	<strong>12V DC</strong> charging outlet</p><p>	<strong>Control</strong> Panel Indicator Lights</p><p>	<strong>Run time</strong> at 50% load 4.7 hours</p><p>	  </p><p>	  </p>",Pine Environmental,Equipment,"Esale, Generators & Power Supplies, Power Generators, Rental",true,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1167.jpg?v=1594742271,1,,false,,,,,,,,,,,,,,,,,lb,,,active
honda_eu1000i_generator,Honda EU1000i Generator,"<p>	<span font-size:='""""' style='""""'><span font-family:='""""' style='""""'><span font-weight:='""""' style='""""' text-decoration:='""""'>The Honda Super Quiet EU1000 is a very light weight, portable generator weighing 29 lbs. The Super Quiet series uses Honda's patented technology, Eco-Throttle which adjusts the engine speed to maximum efficiency depending on the load, thus reducing fuel consumption, engine noise, and emissions. The Honda EU1000 produces a clean sine wave of energy that does not spike and is safe for sensitive electronic equipment. This generator consists of a 1.8 HP single cylinder Honda overhead valve engine. The Honda EU1000 is ideal for smaller recreational or home usage. This model has .6 gallon fuel capacity and can run up to 8.3 hours at 1/4 load with Eco-Throttle.</span></span></span></p><h3>	Features</h3><ul>	<li>		1000 watts, 120V</li>	<li>		Ideal for TV, lights, fans, small power tools and more</li>	<li>		Super quiet</li>	<li>		Less than 29 lbs!!</li>	<li>		Fuel efficient - up to 8.3 hrs on 0.6 gal of gas</li>	<li>		Inverter - stable power for computers and more</li>
</ul><p>	This generator can power the following common applications. Please note: not all applications can be powered simultaneously.</p><ul>	<li>		Microwave Oven (up to 650 watts)</li>	<li>		Incandescent Lights</li>	<li>		Portable fan</li>	<li>		TV / DVD</li>	<li>		Coffee Maker</li>	<li>		Computer</li>	<li>		Blender</li>	<li>		Slow Cooker</li>	<li>		Two-Way Radio</li>
</ul>",Honda,Equipment,"Esale, Generators & Power Supplies, Power Generators, Rental",true,Title,Default Title,,,,,'51511,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/611uT-DsoaL._AC_SX569.jpg?v=1601508884,1,,false,,,,,,,,,,,,,,,,,lb,,,active
honda_eu2000i_generator,Honda  EU2000i Generator,"<p>	<span font-size:='""""' style='""""'><span font-family:='""""' style='""""'><span font-weight:='""""' style='""""' text-decoration:='""""'>The Honda Super Quiet EU2000  is the best value of the Super Quiet series. The Super Quiet series uses Honda's patented technology, Eco-Throttle which adjusts the engine speed to maximum efficiency depending on the load, thus reducing fuel consumption, engine noise, and emissions. The EU2000 is rates at 1600 watts and weighs 46.3 lbs. The EU2000 can power larger power tools, microwave ovens, and kitchen appliances. Purchasing two EU2000 generators and linking them in parallel can efficiently increase the available wattage. </span></span></span></p><p>	  </p><h3>	Features</h3><ul>	<li>		2000 watts, 120V</li>	<li>		Ideal for TV/DVD, satellite, fridge, coffee pot, and more</li>	<li>		Super quiet</li>	<li>		Easy to carry - less than 47 lbs!!</li>	<li>		Fuel efficient - up to 9.6 hrs on 1 gal of gas</li>	<li>		Inverter - stable power for computers and more</li>
</ul><p>	This generator can power the following common applications. Please note: not all applications can be powered simultaneously.</p><ul>	<li>		Refrigerator or Freezer (Energy Star)</li>	<li>		Microwave Oven</li>	<li>		Incandescent Lights</li>	<li>		Portable fan</li>	<li>		TV / DVD</li>	<li>		Hair Dryer</li>	<li>		Coffee Maker</li>	<li>		Computer</li>	<li>		Garage Door Opener</li>	<li>		Blender</li>
</ul>",Honda,Equipment,"Esale, Generators & Power Supplies, Power Generators, Rental",true,Title,Default Title,,,,,'51510,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1169.jpg?v=1594742224,1,,false,,,,,,,,,,,,,,,,,lb,,,active
honda_eu3000is_generator,Honda EU3000iS Generator,"<p>	<span font-size:='""""' style='""""'><span font-family:='""""' style='""""'><span font-weight:='""""' style='""""' text-decoration:='""""'>The Honda Super Quiet EU3000iS can power large power tools and even a roof top RV air conditioner unit. The Super Quiet series uses Honda's patented technology, Eco-Throttle which adjusts the engine speed to maximum efficiency depending on the load, thus reducing fuel consumption, engine noise, and emissions. This generator offers a 3.4 gallon fuel tank, provides a longer run time and <span font-size:='""""' style='""""'><span font-family:='""""' style='""""'><span font-weight:='""""' style='""""' text-decoration:='""""'>weighs</span></span></span>134 lbs. This generator can be very portable with the wheel option kit. Some people might consider linking two EU2000 generators instead of having one EU3000iS depending on run time and fuel capacity.</span></span></span></p><p>	  </p><h3>	Features</h3><ul>	<li>		3000 watts, 120V</li>	<li>		Power for your furnace, fridge, microwave, most 13,500 BTU RV AC units, and more</li>	<li>		Super quiet</li>	<li>		Convenient electric start</li>	<li>		Fuel efficient - up to 20 hrs on 3.4 gals of gas</li>	<li>		Inverter - stable power for computers and more</li>
</ul><p>	This generator can power the following common applications. Please note: not all applications can be powered simultaneously.</p><ul>	<li>		RV Air Conditioner (up to 13500 BTU)</li>	<li>		Refrigerator or Freezer (Energy Star)</li>	<li>		Microwave Oven</li>	<li>		Incandescent Lights</li>	<li>		Portable fan</li>	<li>		Furnace Fan, gas or fuel oil</li>	<li>		TV / DVD</li>	<li>		Hair Dryer</li>	<li>		Coffee Maker</li>	<li>		Computer</li>	<li>		Garage Door Opener</li>	<li>		Blender</li>
</ul>",Honda,Equipment,"Esale, Generators & Power Supplies, Power Generators, Rental",true,Title,Default Title,,,,,'51512,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1170.jpg?v=1594742222,1,,false,,,,,,,,,,,,,,,,,lb,,,active
honda_eu3000is_generator,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/61ulpd07o5L._AC_SL1000.jpg?v=1609961073,2,,,,,,,,,,,,,,,,,,,,,,
honda_trash_pump_wt_20,Honda Trash Pump Wt-20,"<p>2 inch pump powered by the legendary 5.5 Hp Honda Industrial engine this new Trash Pump offers a unique Conical impeller for exceptional priming and pumping performance. Features include, easy maintenance wear plate, wear resistant seal, easy impeller removal and standard tool for pump maintenance, light weight aluminum pump housing, isolation engine mounting, standard suction hose strainer, full frame and oil alert.</p>
<div>
<div id='""""'>
<h2>Description</h2>
<div>
<h2>WB20X - 2 inch, 118cc 152 gal per minute Centrifugal, Self-priming Water Pump</h2>
<p><strong>Engine GX120, 4.0 HP, OHV Displacement 118 cc Bore and Stroke 2.4"" x 1.7"" Compression Ratio 8.5:1 Oil Alert Standard Pump Type Centrifugal, Self-Priming Volute Rigid Mounted Cast Iron Impeller Cast Iron Mechanical Seal silicone Carbide/Silicon Carbide Priming Time 110 sec. at 16.4 ft. Drive System Direct Discharge Capacity 152 gals./min. Suction Port Diameter 2.0"" NPT Discharge Port Diameter 2.0"""" NPT Total Head Lift 92 ft. Suction Head Lift 26 ft. Maximum Pressure 40 psi Solids Handling N/A Dimensions 17.90"" x 14.4"" x 16.5"" Dry Weight 46.0 lbs Optional Strainer Part # 78325-YG3-000</strong></p>
<blockquote>
<p>Honda's OHV Engine Cast Iron Impeller and Volute Abrasion-Resistant silicone Carbide Seal 2"" Suction/Discharge Ports Heavy-Duty Full Frame Protection Pumps up to 152 Gallons/Minute Lightweight Aluminum Pump Case Rubber Mounts Minimize Vibration 3 Year Residential Warranty 1 Year Commercial Warranty</p>
<p>Honda's general purpose pumps offer the best features at a value price: Honda easy starting GX commercial grade engines Full frame protection Fixed-mounted cast iron volute and impeller Silicon-carbide seals Anti-vibration mounts Rugged performance Add in a full 3 year warranty, and you've got a pump that's unmatched in quality and value.</p>
</blockquote>
<p><strong>Pump Type</strong> - Centrifugal, Self-priming</p>
<p>  </p>
<h2>Specifications / Manuals</h2>
<table id='""""'>
<colgroup> <col width='""""'> <col> </colgroup>
<tbody>
<tr>
<th>Manufacturer</th>
<td>Honda</td>
</tr>
<tr>
<th>Style</th>
<td>Centrifugal, Self-priming</td>
</tr>
<tr>
<th>Model Number</th>
<td>WB20X</td>
</tr>
<tr>
<th>Engine Type</th>
<td>GX120</td>
</tr>
<tr>
<th>Port Diameter</th>
<td>Suction Port: 2"""" NPT - Discharge Port: 2"""" NPT</td>
</tr>
<tr>
<th>Discharge</th>
<td>152 GPM</td>
</tr>
<tr>
<th>Max Pump Pressure</th>
<td>40 psi</td>
</tr>
<tr>
<th>Fits these Models</th>
<td>Fits Strainer: 78325-YG3-000</td>
</tr>
<tr>
<th>Residential Warranty</th>
<td>3 years</td>
</tr>
<tr>
<th>Commercial Warranty</th>
<td>3 years</td>
</tr>
<tr>
<th>Emissions Compliance</th>
<td>49 State Compliant</td>
</tr>
<tr>
<th>Dry Weight</th>
<td>46</td>
</tr>
<tr>
<th>Overall Dimensions</th>
<td>17.9"""" x 14.4"""" x 16.5""""</td>
</tr>
</tbody>
</table>
</div>
</div>
</div>",Honda,Equipment,"Esale, Rental, Trash Pumps",true,Title,Default Title,,,,,'51897,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1171.jpg?v=1564633903,1,,false,,,,,,,,,,,,,,,,,lb,,,active
frog_4000_voc_analyzer,FROG-4000 VOC Analyzer,"<p>Defiant Technologies' FROG-4000TM is a hand held micro system for detection of benzene, toluene, ethylbenzene, and xylenes (BTEX) and other volatile organic compounds (VOCs) in water, air, and soil.</p>
<p>The FROG-4000TM miniaturizes components used for analytical chemistry. The system incorporates a micro preconcentrator that is coated with a designer nanoporous material. The micro preconcentrator has an integrated heater for thermal desorption. Defiant's micro GC separates target analytes in less than 5 minutes. The micro GC column also has an integrated heater for temperature ramp chromatography. Ramping the temperature reduces the analysis time and aids in the separation of late eluting compounds. The detector is a miniature PID (10.6 eV). Chemical name and concentration can be viewed on FROG-4000's LCD display, or the user may watch the chromatogram real time on a computer.   FROG-4000TM includes a micro-SD card to store results from the field. Data can be downloaded from the SD card for further analysis at a later time.</p>
<p>  </p>",Defiant Technologies,Equipment,"Compound Specific Analyzers, Esale, FIDs and VOC Detectors, PIDs, Rental, VOC Detectors (PIDs & FIDs)",true,Title,Default Title,,,,,'51170,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1172.jpg?v=1564633920,1,,false,,,,,,,,,,,,,,,,,lb,,,active
frog_4000_voc_analyzer,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1173_1200x1200_b88b9710-8d6f-45d5-b6be-f67e3ccbfff5.jpg?v=1600380147,2,,,,,,,,,,,,,,,,,,,,,,
vanessen_micro_diver,VanEssen Micro-Diver,"<p><span class=""mceItemHidden"">Measuring only 88 mm (3.46″) in length and 18 mm (0.71″) in diameter, the Micro-Diver is Van Essen’s smallest Diver. The Micro-Diver® is a submersible datalogger for long-term, uninterrupted, real-time water level monitoring using a pressure sensor when submerged at a fixed level under the water surface. The pressure sensor measures the equivalent hydrostatic pressure of the water above the sensor diaphragm to calculate the total water depth. The Diver autonomously measures pressure and temperature and records them in its internal memory. The Diver is ideal for ground and surface water level applications.</span></p>
<p><span class=""mceItemHidden"">The Micro-Diver is specifically designed for monitoring wells or drive-points too small to accommodate larger <span class=""hiddenSpellError"">dataloggers</span>. In addition to its compact size, the Micro-Diver’s memory capacity can store up to 48,000 measurements (date/time, pressure, and temperature) – almost one measurement every ten minutes for an entire year.</span></p>
<p>The Micro-Diver has the following sample methods: fixed-length intervals, event dependent, averaging, and pumping test.</p>
<p>The Micro-Diver is available in the following pressure ranges: 10 m, 20 m, 50 m, and 100 m.</p>",Pine Environmental,Equipment,"Esale, Rental, Water Level Meters",true,Title,Default Title,,,,,'51933,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0065/4616/1748/products/51933-VE-Micro-Diver.png?v=1596653733,1,,false,,,,,,,,,,,,,,,,,lb,,,active
vanessen_micro_diver,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1175.jpg?v=1596653733,2,,,,,,,,,,,,,,,,,,,,,,
vanessen_ctd_diver,VanEssen CTD-Diver,"<p><span>Where there is a need to monitor groundwater levels and saltwater intrusion, injected wastewater, or contamination from chemical discharges and landfill sites, the CTD-Diver® with its 22 mm diameter rugged, corrosion-proof ceramic (zirconium-oxide) housing, is the instrument of choice.</span></p>
<div>
<p>The CTD-Diver is a submersible datalogger for long-term uninterrupted, real-time water level monitoring using a pressure sensor when submerged at a fixed level under the water surface. The pressure sensor measures the equivalent hydrostatic pressure of the water above the sensor diaphragm to calculate the total water depth. In addition, to a pressure sensor, the CTD-Diver is also equipped with a 4-electrode conductivity sensor for measuring the true or specific electrical conductivity of the water. The Diver autonomously measures conductivity, pressure, and temperature and records them in its internal memory. The Diver is ideal for ground and surface water level applications.</p>
<p> </p>
</div>",Pine Environmental,Equipment,"Esale, Rental, Water Level Meters",true,Title,Default Title,,,,,'51931,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0065/4616/1748/products/51931-VE-CTD-Diver.png?v=1596654217,1,,false,,,,,,,,,,,,,,,,,lb,,,active
vanessen_ctd_diver,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1179.jpg?v=1596654217,2,,,,,,,,,,,,,,,,,,,,,,
